"","round","contribution","frequency","mean","replicationNumber"
"4303",4,0,0.29,4.38,49
"4304",4,2,0.07,4.38,49
"4305",4,4,0.21,4.38,49
"4306",4,6,0.2,4.38,49
"4307",4,8,0.05,4.38,49
"4308",4,10,0.18,4.38,49
"4309",5,0,0.34,4.16,49
"4310",5,2,0.06,4.16,49
"4311",5,4,0.2,4.16,49
"4312",5,6,0.18,4.16,49
"4313",5,8,0.02,4.16,49
"4314",5,10,0.2,4.16,49
"4315",6,0,0.35,4.26,49
"4316",6,2,0.04,4.26,49
"4317",6,4,0.21,4.26,49
"4318",6,6,0.16,4.26,49
"4319",6,8,0.01,4.26,49
"4320",6,10,0.23,4.26,49
"4321",7,0,0.39,4.24,49
"4322",7,2,0.04,4.24,49
"4323",7,4,0.15,4.24,49
"4324",7,6,0.15,4.24,49
"4325",7,8,0.02,4.24,49
"4326",7,10,0.25,4.24,49
"4327",8,0,0.4,4.6,49
"4328",8,2,0.02,4.6,49
"4329",8,4,0.13,4.6,49
"4330",8,6,0.1,4.6,49
"4331",8,8,0.03,4.6,49
"4332",8,10,0.32,4.6,49
"4333",9,0,0.41,4.92,49
"4334",9,2,0.03,4.92,49
"4335",9,4,0.07,4.92,49
"4336",9,6,0.05,4.92,49
"4337",9,8,0.06,4.92,49
"4338",9,10,0.38,4.92,49
"4339",10,0,0.46,4.56,49
"4340",10,2,0.01,4.56,49
"4341",10,4,0.09,4.56,49
"4342",10,6,0.04,4.56,49
"4343",10,8,0.03,4.56,49
"4344",10,10,0.37,4.56,49
"4345",11,0,0.44,4.88,49
"4346",11,2,0,4.88,49
"4347",11,4,0.09,4.88,49
"4348",11,6,0.01,4.88,49
"4349",11,8,0.07,4.88,49
"4350",11,10,0.39,4.88,49
"4351",12,0,0.43,4.82,49
"4352",12,2,0,4.82,49
"4353",12,4,0.12,4.82,49
"4354",12,6,0.01,4.82,49
"4355",12,8,0.06,4.82,49
"4356",12,10,0.38,4.82,49
"4357",13,0,0.44,4.78,49
"4358",13,2,0,4.78,49
"4359",13,4,0.11,4.78,49
"4360",13,6,0.01,4.78,49
"4361",13,8,0.06,4.78,49
"4362",13,10,0.38,4.78,49
"4363",14,0,0.44,5.14,49
"4364",14,2,0,5.14,49
"4365",14,4,0.06,5.14,49
"4366",14,6,0,5.14,49
"4367",14,8,0.05,5.14,49
"4368",14,10,0.45,5.14,49
"4369",1,0,0.13,4.76,48
"4370",1,2,0.16,4.76,48
"4371",1,4,0.28,4.76,48
"4372",1,6,0.22,4.76,48
"4373",1,8,0.05,4.76,48
"4374",1,10,0.16,4.76,48
"4375",2,0,0.14,4.8,48
"4376",2,2,0.16,4.8,48
"4377",2,4,0.3,4.8,48
"4378",2,6,0.16,4.8,48
"4379",2,8,0.04,4.8,48
"4380",2,10,0.2,4.8,48
"4381",3,0,0.19,4.94,48
"4382",3,2,0.09,4.94,48
"4383",3,4,0.26,4.94,48
"4384",3,6,0.19,4.94,48
"4385",3,8,0.06,4.94,48
"4386",3,10,0.21,4.94,48
"4387",4,0,0.21,5.34,48
"4388",4,2,0.08,5.34,48
"4389",4,4,0.17,5.34,48
"4390",4,6,0.18,5.34,48
"4391",4,8,0.09,5.34,48
"4392",4,10,0.27,5.34,48
"4393",5,0,0.28,4.84,48
"4394",5,2,0.08,4.84,48
"4395",5,4,0.13,4.84,48
"4396",5,6,0.17,4.84,48
"4397",5,8,0.13,4.84,48
"4398",5,10,0.21,4.84,48
"4399",6,0,0.39,4,48
"4400",6,2,0.06,4,48
"4401",6,4,0.14,4,48
"4402",6,6,0.15,4,48
"4403",6,8,0.09,4,48
"4404",6,10,0.17,4,48
"4405",7,0,0.38,4.54,48
"4406",7,2,0.02,4.54,48
"4407",7,4,0.07,4.54,48
"4408",7,6,0.21,4.54,48
"4409",7,8,0.12,4.54,48
"4410",7,10,0.2,4.54,48
"4411",8,0,0.4,4.76,48
"4412",8,2,0.01,4.76,48
"4413",8,4,0.01,4.76,48
"4414",8,6,0.24,4.76,48
"4415",8,8,0.07,4.76,48
"4416",8,10,0.27,4.76,48
"4417",9,0,0.38,4.68,48
"4418",9,2,0.01,4.68,48
"4419",9,4,0.03,4.68,48
"4420",9,6,0.28,4.68,48
"4421",9,8,0.07,4.68,48
"4422",9,10,0.23,4.68,48
"4423",10,0,0.48,3.98,48
"4424",10,2,0,3.98,48
"4425",10,4,0.04,3.98,48
"4426",10,6,0.22,3.98,48
"4427",10,8,0.05,3.98,48
"4428",10,10,0.21,3.98,48
"4429",11,0,0.52,3.9,48
"4430",11,2,0,3.9,48
"4431",11,4,0.03,3.9,48
"4432",11,6,0.18,3.9,48
"4433",11,8,0,3.9,48
"4434",11,10,0.27,3.9,48
"4435",12,0,0.53,3.76,48
"4436",12,2,0,3.76,48
"4437",12,4,0.03,3.76,48
"4438",12,6,0.19,3.76,48
"4439",12,8,0,3.76,48
"4440",12,10,0.25,3.76,48
"4441",13,0,0.49,4.18,48
"4442",13,2,0,4.18,48
"4443",13,4,0.02,4.18,48
"4444",13,6,0.2,4.18,48
"4445",13,8,0,4.18,48
"4446",13,10,0.29,4.18,48
"4447",14,0,0.46,4.8,48
"4448",14,2,0,4.8,48
"4449",14,4,0.02,4.8,48
"4450",14,6,0.12,4.8,48
"4451",14,8,0,4.8,48
"4452",14,10,0.4,4.8,48
"4453",1,0,0.12,4.7,47
"4454",1,2,0.17,4.7,47
"4455",1,4,0.27,4.7,47
"4456",1,6,0.24,4.7,47
"4457",1,8,0.08,4.7,47
"4458",1,10,0.12,4.7,47
"4459",2,0,0.19,4.68,47
"4460",2,2,0.15,4.68,47
"4461",2,4,0.22,4.68,47
"4462",2,6,0.19,4.68,47
"4463",2,8,0.07,4.68,47
"4464",2,10,0.18,4.68,47
"4465",3,0,0.22,4.54,47
"4466",3,2,0.15,4.54,47
"4467",3,4,0.2,4.54,47
"4468",3,6,0.2,4.54,47
"4469",3,8,0.03,4.54,47
"4470",3,10,0.2,4.54,47
"4471",4,0,0.25,4.74,47
"4472",4,2,0.05,4.74,47
"4473",4,4,0.3,4.74,47
"4474",4,6,0.13,4.74,47
"4475",4,8,0.02,4.74,47
"4476",4,10,0.25,4.74,47
"4477",5,0,0.29,4.3,47
"4478",5,2,0.05,4.3,47
"4479",5,4,0.37,4.3,47
"4480",5,6,0.04,4.3,47
"4481",5,8,0.01,4.3,47
"4482",5,10,0.24,4.3,47
"4483",6,0,0.31,4.74,47
"4484",6,2,0.04,4.74,47
"4485",6,4,0.29,4.74,47
"4486",6,6,0.02,4.74,47
"4487",6,8,0.01,4.74,47
"4488",6,10,0.33,4.74,47
"4489",7,0,0.35,4.54,47
"4490",7,2,0.05,4.54,47
"4491",7,4,0.23,4.54,47
"4492",7,6,0.04,4.54,47
"4493",7,8,0.01,4.54,47
"4494",7,10,0.32,4.54,47
"4495",8,0,0.36,4.54,47
"4496",8,2,0.04,4.54,47
"4497",8,4,0.21,4.54,47
"4498",8,6,0.06,4.54,47
"4499",8,8,0.02,4.54,47
"4500",8,10,0.31,4.54,47
"4501",9,0,0.36,4.58,47
"4502",9,2,0.06,4.58,47
"4503",9,4,0.16,4.58,47
"4504",9,6,0.09,4.58,47
"4505",9,8,0.01,4.58,47
"4506",9,10,0.32,4.58,47
"4507",10,0,0.43,4.26,47
"4508",10,2,0.05,4.26,47
"4509",10,4,0.12,4.26,47
"4510",10,6,0.08,4.26,47
"4511",10,8,0,4.26,47
"4512",10,10,0.32,4.26,47
"4513",11,0,0.48,3.66,47
"4514",11,2,0.06,3.66,47
"4515",11,4,0.09,3.66,47
"4516",11,6,0.13,3.66,47
"4517",11,8,0,3.66,47
"4518",11,10,0.24,3.66,47
"4519",12,0,0.49,3.68,47
"4520",12,2,0.05,3.68,47
"4521",12,4,0.05,3.68,47
"4522",12,6,0.18,3.68,47
"4523",12,8,0,3.68,47
"4524",12,10,0.23,3.68,47
"4525",13,0,0.54,3.28,47
"4526",13,2,0.07,3.28,47
"4527",13,4,0.02,3.28,47
"4528",13,6,0.16,3.28,47
"4529",13,8,0,3.28,47
"4530",13,10,0.21,3.28,47
"4531",14,0,0.56,3.32,47
"4532",14,2,0.05,3.32,47
"4533",14,4,0.02,3.32,47
"4534",14,6,0.14,3.32,47
"4535",14,8,0,3.32,47
"4536",14,10,0.23,3.32,47
"4537",1,0,0.17,4.46,46
"4538",1,2,0.18,4.46,46
"4539",1,4,0.28,4.46,46
"4540",1,6,0.17,4.46,46
"4541",1,8,0.02,4.46,46
"4542",1,10,0.18,4.46,46
"4543",2,0,0.24,4.4,46
"4544",2,2,0.15,4.4,46
"4545",2,4,0.21,4.4,46
"4546",2,6,0.18,4.4,46
"4547",2,8,0.01,4.4,46
"4548",2,10,0.21,4.4,46
"4549",3,0,0.24,4.2,46
"4550",3,2,0.19,4.2,46
"4551",3,4,0.22,4.2,46
"4552",3,6,0.14,4.2,46
"4553",3,8,0,4.2,46
"4554",3,10,0.21,4.2,46
"4555",4,0,0.26,4.18,46
"4556",4,2,0.14,4.18,46
"4557",4,4,0.23,4.18,46
"4558",4,6,0.18,4.18,46
"4559",4,8,0,4.18,46
"4560",4,10,0.19,4.18,46
"4561",5,0,0.32,4.54,46
"4562",5,2,0.1,4.54,46
"4563",5,4,0.13,4.54,46
"4564",5,6,0.17,4.54,46
"4565",5,8,0,4.54,46
"4566",5,10,0.28,4.54,46
"4567",6,0,0.32,4.62,46
"4568",6,2,0.13,4.62,46
"4569",6,4,0.09,4.62,46
"4570",6,6,0.15,4.62,46
"4571",6,8,0,4.62,46
"4572",6,10,0.31,4.62,46
"4573",7,0,0.37,4.46,46
"4574",7,2,0.1,4.46,46
"4575",7,4,0.08,4.46,46
"4576",7,6,0.14,4.46,46
"4577",7,8,0,4.46,46
"4578",7,10,0.31,4.46,46
"4579",8,0,0.45,4.14,46
"4580",8,2,0.08,4.14,46
"4581",8,4,0.06,4.14,46
"4582",8,6,0.09,4.14,46
"4583",8,8,0,4.14,46
"4584",8,10,0.32,4.14,46
"4585",9,0,0.5,4,46
"4586",9,2,0.07,4,46
"4587",9,4,0.02,4,46
"4588",9,6,0.08,4,46
"4589",9,8,0,4,46
"4590",9,10,0.33,4,46
"4591",10,0,0.55,3.8,46
"4592",10,2,0.03,3.8,46
"4593",10,4,0.03,3.8,46
"4594",10,6,0.07,3.8,46
"4595",10,8,0,3.8,46
"4596",10,10,0.32,3.8,46
"4597",11,0,0.5,4.34,46
"4598",11,2,0.04,4.34,46
"4599",11,4,0.03,4.34,46
"4600",11,6,0.04,4.34,46
"4601",11,8,0,4.34,46
"4602",11,10,0.39,4.34,46
"4603",12,0,0.47,4.72,46
"4604",12,2,0.02,4.72,46
"4605",12,4,0.03,4.72,46
"4606",12,6,0.06,4.72,46
"4607",12,8,0,4.72,46
"4608",12,10,0.42,4.72,46
"4609",13,0,0.44,4.82,46
"4610",13,2,0.04,4.82,46
"4611",13,4,0.05,4.82,46
"4612",13,6,0.04,4.82,46
"4613",13,8,0,4.82,46
"4614",13,10,0.43,4.82,46
"4615",14,0,0.37,5.62,46
"4616",14,2,0.06,5.62,46
"4617",14,4,0.02,5.62,46
"4618",14,6,0.02,5.62,46
"4619",14,8,0,5.62,46
"4620",14,10,0.53,5.62,46
"4621",1,0,0.19,4.6,45
"4622",1,2,0.15,4.6,45
"4623",1,4,0.21,4.6,45
"4624",1,6,0.22,4.6,45
"4625",1,8,0.08,4.6,45
"4626",1,10,0.15,4.6,45
"4627",2,0,0.25,4.4,45
"4628",2,2,0.11,4.4,45
"4629",2,4,0.22,4.4,45
"4630",2,6,0.16,4.4,45
"4631",2,8,0.13,4.4,45
"4632",2,10,0.13,4.4,45
"4633",3,0,0.35,4.08,45
"4634",3,2,0.08,4.08,45
"4635",3,4,0.16,4.08,45
"4636",3,6,0.12,4.08,45
"4637",3,8,0.17,4.08,45
"4638",3,10,0.12,4.08,45
"4639",4,0,0.41,3.52,45
"4640",4,2,0.12,3.52,45
"4641",4,4,0.14,3.52,45
"4642",4,6,0.09,3.52,45
"4643",4,8,0.11,3.52,45
"4644",4,10,0.13,3.52,45
"4645",5,0,0.37,4.18,45
"4646",5,2,0.11,4.18,45
"4647",5,4,0.08,4.18,45
"4648",5,6,0.13,4.18,45
"4649",5,8,0.12,4.18,45
"4650",5,10,0.19,4.18,45
"4651",6,0,0.46,3.36,45
"4652",6,2,0.11,3.36,45
"4653",6,4,0.1,3.36,45
"4654",6,6,0.11,3.36,45
"4655",6,8,0.06,3.36,45
"4656",6,10,0.16,3.36,45
"4657",7,0,0.44,3.8,45
"4658",7,2,0.06,3.8,45
"4659",7,4,0.12,3.8,45
"4660",7,6,0.11,3.8,45
"4661",7,8,0.08,3.8,45
"4662",7,10,0.19,3.8,45
"4663",8,0,0.5,3.28,45
"4664",8,2,0.05,3.28,45
"4665",8,4,0.14,3.28,45
"4666",8,6,0.09,3.28,45
"4667",8,8,0.06,3.28,45
"4668",8,10,0.16,3.28,45
"4669",9,0,0.61,2.78,45
"4670",9,2,0.03,2.78,45
"4671",9,4,0.09,2.78,45
"4672",9,6,0.05,2.78,45
"4673",9,8,0.07,2.78,45
"4674",9,10,0.15,2.78,45
"4675",10,0,0.52,3.58,45
"4676",10,2,0.04,3.58,45
"4677",10,4,0.06,3.58,45
"4678",10,6,0.09,3.58,45
"4679",10,8,0.09,3.58,45
"4680",10,10,0.2,3.58,45
"4681",11,0,0.58,3.16,45
"4682",11,2,0.07,3.16,45
"4683",11,4,0.06,3.16,45
"4684",11,6,0,3.16,45
"4685",11,8,0.06,3.16,45
"4686",11,10,0.23,3.16,45
"4687",12,0,0.59,3.08,45
"4688",12,2,0.09,3.08,45
"4689",12,4,0.03,3.08,45
"4690",12,6,0.01,3.08,45
"4691",12,8,0.04,3.08,45
"4692",12,10,0.24,3.08,45
"4693",13,0,0.57,3.52,45
"4694",13,2,0.09,3.52,45
"4695",13,4,0,3.52,45
"4696",13,6,0,3.52,45
"4697",13,8,0.03,3.52,45
"4698",13,10,0.31,3.52,45
"4699",14,0,0.56,3.66,45
"4700",14,2,0.08,3.66,45
"4701",14,4,0,3.66,45
"4702",14,6,0,3.66,45
"4703",14,8,0.05,3.66,45
"4704",14,10,0.31,3.66,45
"4705",1,0,0.14,4.58,44
"4706",1,2,0.17,4.58,44
"4707",1,4,0.27,4.58,44
"4708",1,6,0.21,4.58,44
"4709",1,8,0.1,4.58,44
"4710",1,10,0.11,4.58,44
"4711",2,0,0.19,4.42,44
"4712",2,2,0.19,4.42,44
"4713",2,4,0.21,4.42,44
"4714",2,6,0.17,4.42,44
"4715",2,8,0.11,4.42,44
"4716",2,10,0.13,4.42,44
"4717",3,0,0.13,4.78,44
"4718",3,2,0.2,4.78,44
"4719",3,4,0.23,4.78,44
"4720",3,6,0.18,4.78,44
"4721",3,8,0.11,4.78,44
"4722",3,10,0.15,4.78,44
"4723",4,0,0.14,4.62,44
"4724",4,2,0.22,4.62,44
"4725",4,4,0.23,4.62,44
"4726",4,6,0.16,4.62,44
"4727",4,8,0.1,4.62,44
"4728",4,10,0.15,4.62,44
"4729",5,0,0.17,4.58,44
"4730",5,2,0.18,4.58,44
"4731",5,4,0.24,4.58,44
"4732",5,6,0.13,4.58,44
"4733",5,8,0.16,4.58,44
"4734",5,10,0.12,4.58,44
"4735",6,0,0.17,4.8,44
"4736",6,2,0.1,4.8,44
"4737",6,4,0.34,4.8,44
"4738",6,6,0.1,4.8,44
"4739",6,8,0.13,4.8,44
"4740",6,10,0.16,4.8,44
"4741",7,0,0.27,4.6,44
"4742",7,2,0.07,4.6,44
"4743",7,4,0.26,4.6,44
"4744",7,6,0.11,4.6,44
"4745",7,8,0.07,4.6,44
"4746",7,10,0.22,4.6,44
"4747",8,0,0.34,4.64,44
"4748",8,2,0.02,4.64,44
"4749",8,4,0.2,4.64,44
"4750",8,6,0.11,4.64,44
"4751",8,8,0.08,4.64,44
"4752",8,10,0.25,4.64,44
"4753",9,0,0.39,4.34,44
"4754",9,2,0.02,4.34,44
"4755",9,4,0.17,4.34,44
"4756",9,6,0.12,4.34,44
"4757",9,8,0.05,4.34,44
"4758",9,10,0.25,4.34,44
"4759",10,0,0.42,3.98,44
"4760",10,2,0.03,3.98,44
"4761",10,4,0.13,3.98,44
"4762",10,6,0.19,3.98,44
"4763",10,8,0.02,3.98,44
"4764",10,10,0.21,3.98,44
"4765",11,0,0.46,3.92,44
"4766",11,2,0.02,3.92,44
"4767",11,4,0.12,3.92,44
"4768",11,6,0.15,3.92,44
"4769",11,8,0,3.92,44
"4770",11,10,0.25,3.92,44
"4771",12,0,0.46,4.08,44
"4772",12,2,0.02,4.08,44
"4773",12,4,0.12,4.08,44
"4774",12,6,0.11,4.08,44
"4775",12,8,0,4.08,44
"4776",12,10,0.29,4.08,44
"4777",13,0,0.52,3.82,44
"4778",13,2,0.01,3.82,44
"4779",13,4,0.11,3.82,44
"4780",13,6,0.06,3.82,44
"4781",13,8,0,3.82,44
"4782",13,10,0.3,3.82,44
"4783",14,0,0.59,3.3,44
"4784",14,2,0.01,3.3,44
"4785",14,4,0.08,3.3,44
"4786",14,6,0.06,3.3,44
"4787",14,8,0,3.3,44
"4788",14,10,0.26,3.3,44
"4789",1,0,0.17,4.28,43
"4790",1,2,0.14,4.28,43
"4791",1,4,0.33,4.28,43
"4792",1,6,0.2,4.28,43
"4793",1,8,0.06,4.28,43
"4794",1,10,0.1,4.28,43
"4795",2,0,0.26,3.92,43
"4796",2,2,0.14,3.92,43
"4797",2,4,0.27,3.92,43
"4798",2,6,0.16,3.92,43
"4799",2,8,0.05,3.92,43
"4800",2,10,0.12,3.92,43
"4801",3,0,0.26,3.96,43
"4802",3,2,0.16,3.96,43
"4803",3,4,0.22,3.96,43
"4804",3,6,0.2,3.96,43
"4805",3,8,0.02,3.96,43
"4806",3,10,0.14,3.96,43
"4807",4,0,0.26,4.02,43
"4808",4,2,0.2,4.02,43
"4809",4,4,0.19,4.02,43
"4810",4,6,0.16,4.02,43
"4811",4,8,0,4.02,43
"4812",4,10,0.19,4.02,43
"4813",5,0,0.36,4,43
"4814",5,2,0.14,4,43
"4815",5,4,0.16,4,43
"4816",5,6,0.08,4,43
"4817",5,8,0,4,43
"4818",5,10,0.26,4,43
"4819",6,0,0.34,4.5,43
"4820",6,2,0.12,4.5,43
"4821",6,4,0.15,4.5,43
"4822",6,6,0.06,4.5,43
"4823",6,8,0,4.5,43
"4824",6,10,0.33,4.5,43
"4825",7,0,0.36,4.22,43
"4826",7,2,0.11,4.22,43
"4827",7,4,0.17,4.22,43
"4828",7,6,0.07,4.22,43
"4829",7,8,0,4.22,43
"4830",7,10,0.29,4.22,43
"4831",8,0,0.5,3.56,43
"4832",8,2,0.09,3.56,43
"4833",8,4,0.08,3.56,43
"4834",8,6,0.06,3.56,43
"4835",8,8,0,3.56,43
"4836",8,10,0.27,3.56,43
"4837",9,0,0.37,4.54,43
"4838",9,2,0.13,4.54,43
"4839",9,4,0.06,4.54,43
"4840",9,6,0.09,4.54,43
"4841",9,8,0,4.54,43
"4842",9,10,0.35,4.54,43
"4843",10,0,0.36,4.38,43
"4844",10,2,0.15,4.38,43
"4845",10,4,0.07,4.38,43
"4846",10,6,0.1,4.38,43
"4847",10,8,0,4.38,43
"4848",10,10,0.32,4.38,43
"4849",11,0,0.35,4.68,43
"4850",11,2,0.14,4.68,43
"4851",11,4,0.09,4.68,43
"4852",11,6,0.04,4.68,43
"4853",11,8,0,4.68,43
"4854",11,10,0.38,4.68,43
"4855",12,0,0.39,4.52,43
"4856",12,2,0.16,4.52,43
"4857",12,4,0.03,4.52,43
"4858",12,6,0.03,4.52,43
"4859",12,8,0,4.52,43
"4860",12,10,0.39,4.52,43
"4861",13,0,0.49,4.46,43
"4862",13,2,0.06,4.46,43
"4863",13,4,0,4.46,43
"4864",13,6,0.04,4.46,43
"4865",13,8,0,4.46,43
"4866",13,10,0.41,4.46,43
"4867",14,0,0.48,4.6,43
"4868",14,2,0.06,4.6,43
"4869",14,4,0,4.6,43
"4870",14,6,0.03,4.6,43
"4871",14,8,0,4.6,43
"4872",14,10,0.43,4.6,43
"4873",1,0,0.14,4.92,42
"4874",1,2,0.17,4.92,42
"4875",1,4,0.25,4.92,42
"4876",1,6,0.18,4.92,42
"4877",1,8,0.05,4.92,42
"4878",1,10,0.21,4.92,42
"4879",2,0,0.17,5.22,42
"4880",2,2,0.14,5.22,42
"4881",2,4,0.19,5.22,42
"4882",2,6,0.17,5.22,42
"4883",2,8,0.07,5.22,42
"4884",2,10,0.26,5.22,42
"4885",3,0,0.19,4.66,42
"4886",3,2,0.15,4.66,42
"4887",3,4,0.28,4.66,42
"4888",3,6,0.13,4.66,42
"4889",3,8,0.02,4.66,42
"4890",3,10,0.23,4.66,42
"4891",4,0,0.21,5.16,42
"4892",4,2,0.08,5.16,42
"4893",4,4,0.26,5.16,42
"4894",4,6,0.13,5.16,42
"4895",4,8,0.01,5.16,42
"4896",4,10,0.31,5.16,42
"4897",5,0,0.22,5.18,42
"4898",5,2,0.08,5.18,42
"4899",5,4,0.25,5.18,42
"4900",5,6,0.11,5.18,42
"4901",5,8,0.02,5.18,42
"4902",5,10,0.32,5.18,42
"4903",6,0,0.22,5.14,42
"4904",6,2,0.07,5.14,42
"4905",6,4,0.28,5.14,42
"4906",6,6,0.09,5.14,42
"4907",6,8,0.03,5.14,42
"4908",6,10,0.31,5.14,42
"4909",7,0,0.23,5.34,42
"4910",7,2,0.06,5.34,42
"4911",7,4,0.24,5.34,42
"4912",7,6,0.11,5.34,42
"4913",7,8,0,5.34,42
"4914",7,10,0.36,5.34,42
"4915",8,0,0.25,5.46,42
"4916",8,2,0.06,5.46,42
"4917",8,4,0.2,5.46,42
"4918",8,6,0.09,5.46,42
"4919",8,8,0,5.46,42
"4920",8,10,0.4,5.46,42
"4921",9,0,0.26,5.6,42
"4922",9,2,0.02,5.6,42
"4923",9,4,0.22,5.6,42
"4924",9,6,0.08,5.6,42
"4925",9,8,0,5.6,42
"4926",9,10,0.42,5.6,42
"4927",10,0,0.32,5.4,42
"4928",10,2,0,5.4,42
"4929",10,4,0.18,5.4,42
"4930",10,6,0.08,5.4,42
"4931",10,8,0,5.4,42
"4932",10,10,0.42,5.4,42
"4933",11,0,0.36,5.08,42
"4934",11,2,0,5.08,42
"4935",11,4,0.16,5.08,42
"4936",11,6,0.09,5.08,42
"4937",11,8,0,5.08,42
"4938",11,10,0.39,5.08,42
"4939",12,0,0.34,5.2,42
"4940",12,2,0,5.2,42
"4941",12,4,0.18,5.2,42
"4942",12,6,0.08,5.2,42
"4943",12,8,0,5.2,42
"4944",12,10,0.4,5.2,42
"4945",13,0,0.38,4.88,42
"4946",13,2,0,4.88,42
"4947",13,4,0.14,4.88,42
"4948",13,6,0.12,4.88,42
"4949",13,8,0,4.88,42
"4950",13,10,0.36,4.88,42
"4951",14,0,0.35,5.08,42
"4952",14,2,0,5.08,42
"4953",14,4,0.17,5.08,42
"4954",14,6,0.1,5.08,42
"4955",14,8,0,5.08,42
"4956",14,10,0.38,5.08,42
"4957",1,0,0.14,4.24,41
"4958",1,2,0.27,4.24,41
"4959",1,4,0.24,4.24,41
"4960",1,6,0.17,4.24,41
"4961",1,8,0.04,4.24,41
"4962",1,10,0.14,4.24,41
"4963",2,0,0.17,4.16,41
"4964",2,2,0.25,4.16,41
"4965",2,4,0.26,4.16,41
"4966",2,6,0.12,4.16,41
"4967",2,8,0.05,4.16,41
"4968",2,10,0.15,4.16,41
"4969",3,0,0.14,4.28,41
"4970",3,2,0.24,4.28,41
"4971",3,4,0.29,4.28,41
"4972",3,6,0.15,4.28,41
"4973",3,8,0.03,4.28,41
"4974",3,10,0.15,4.28,41
"4975",4,0,0.22,4.28,41
"4976",4,2,0.21,4.28,41
"4977",4,4,0.18,4.28,41
"4978",4,6,0.18,4.28,41
"4979",4,8,0.02,4.28,41
"4980",4,10,0.19,4.28,41
"4981",5,0,0.25,4.26,41
"4982",5,2,0.19,4.26,41
"4983",5,4,0.17,4.26,41
"4984",5,6,0.17,4.26,41
"4985",5,8,0.01,4.26,41
"4986",5,10,0.21,4.26,41
"4987",6,0,0.32,4.1,41
"4988",6,2,0.17,4.1,41
"4989",6,4,0.13,4.1,41
"4990",6,6,0.14,4.1,41
"4991",6,8,0,4.1,41
"4992",6,10,0.24,4.1,41
"4993",7,0,0.34,3.86,41
"4994",7,2,0.13,3.86,41
"4995",7,4,0.21,3.86,41
"4996",7,6,0.11,3.86,41
"4997",7,8,0,3.86,41
"4998",7,10,0.21,3.86,41
"4999",8,0,0.45,3.46,41
"5000",8,2,0.1,3.46,41
"5001",8,4,0.12,3.46,41
"5002",8,6,0.13,3.46,41
"5003",8,8,0,3.46,41
"5004",8,10,0.2,3.46,41
"5005",9,0,0.61,2.92,41
"5006",9,2,0.02,2.92,41
"5007",9,4,0.05,2.92,41
"5008",9,6,0.13,2.92,41
"5009",9,8,0,2.92,41
"5010",9,10,0.19,2.92,41
"5011",10,0,0.55,3.66,41
"5012",10,2,0.03,3.66,41
"5013",10,4,0.06,3.66,41
"5014",10,6,0.06,3.66,41
"5015",10,8,0,3.66,41
"5016",10,10,0.3,3.66,41
"5017",11,0,0.57,3.42,41
"5018",11,2,0.03,3.42,41
"5019",11,4,0.06,3.42,41
"5020",11,6,0.07,3.42,41
"5021",11,8,0,3.42,41
"5022",11,10,0.27,3.42,41
"5023",12,0,0.6,3.18,41
"5024",12,2,0.04,3.18,41
"5025",12,4,0.05,3.18,41
"5026",12,6,0.05,3.18,41
"5027",12,8,0,3.18,41
"5028",12,10,0.26,3.18,41
"5029",13,0,0.66,2.76,41
"5030",13,2,0.03,2.76,41
"5031",13,4,0.04,2.76,41
"5032",13,6,0.04,2.76,41
"5033",13,8,0,2.76,41
"5034",13,10,0.23,2.76,41
"5035",14,0,0.66,2.86,41
"5036",14,2,0.03,2.86,41
"5037",14,4,0.01,2.86,41
"5038",14,6,0.06,2.86,41
"5039",14,8,0,2.86,41
"5040",14,10,0.24,2.86,41
"5041",1,0,0.12,4.76,40
"5042",1,2,0.16,4.76,40
"5043",1,4,0.32,4.76,40
"5044",1,6,0.18,4.76,40
"5045",1,8,0.06,4.76,40
"5046",1,10,0.16,4.76,40
"5047",2,0,0.11,5.34,40
"5048",2,2,0.13,5.34,40
"5049",2,4,0.3,5.34,40
"5050",2,6,0.13,5.34,40
"5051",2,8,0.1,5.34,40
"5052",2,10,0.23,5.34,40
"5053",3,0,0.13,5.48,40
"5054",3,2,0.12,5.48,40
"5055",3,4,0.23,5.48,40
"5056",3,6,0.15,5.48,40
"5057",3,8,0.14,5.48,40
"5058",3,10,0.23,5.48,40
"5059",4,0,0.16,5.8,40
"5060",4,2,0.09,5.8,40
"5061",4,4,0.16,5.8,40
"5062",4,6,0.16,5.8,40
"5063",4,8,0.14,5.8,40
"5064",4,10,0.29,5.8,40
"5065",5,0,0.23,5.54,40
"5066",5,2,0.09,5.54,40
"5067",5,4,0.11,5.54,40
"5068",5,6,0.11,5.54,40
"5069",5,8,0.17,5.54,40
"5070",5,10,0.29,5.54,40
"5071",6,0,0.18,6.14,40
"5072",6,2,0.1,6.14,40
"5073",6,4,0.08,6.14,40
"5074",6,6,0.12,6.14,40
"5075",6,8,0.15,6.14,40
"5076",6,10,0.37,6.14,40
"5077",7,0,0.16,6.66,40
"5078",7,2,0.05,6.66,40
"5079",7,4,0.05,6.66,40
"5080",7,6,0.19,6.66,40
"5081",7,8,0.14,6.66,40
"5082",7,10,0.41,6.66,40
"5083",8,0,0.19,6.58,40
"5084",8,2,0.03,6.58,40
"5085",8,4,0.06,6.58,40
"5086",8,6,0.16,6.58,40
"5087",8,8,0.14,6.58,40
"5088",8,10,0.42,6.58,40
